"nconst","tconst","crew.type","primaryName","primaryProfession"
"nm1479948","2325989","writ2","Mark Landry","sound_department,writer,director"
"nm1480060","1441395","writ3","Michel Faber","writer,producer"
"nm1480446","0439602","writ2","Sherry Anderson","producer,miscellaneous,writer"
"nm1480450","3704352","writ2","Christopher Cleveland","writer,producer"
"nm1480450","0385726","writ1","Christopher Cleveland","writer,producer"
"nm1480916","2987732","dir1","Bora Dagtekin","writer,producer,director"
"nm1480916","2987732","writ1","Bora Dagtekin","writer,producer,director"
"nm1480980","3170832","writ1","Emma Donoghue","writer,producer,director"
"nm1481172","2562232","writ2","Nicolás Giacobone","writer,producer,editorial_department"
"nm1481172","1164999","writ2","Nicolás Giacobone","writer,producer,editorial_department"
"nm1481493","0970411","dir1","Gil Kenan","director,writer,soundtrack"
"nm1481493","0385880","dir1","Gil Kenan","director,writer,soundtrack"
"nm1481618","3322364","dir1","Peter Landesman","writer,producer,director"
"nm1481618","3322364","writ1","Peter Landesman","writer,producer,director"
"nm1481851","1900908","dir1","Maja Milos","actress,assistant_director,director"
"nm1481851","1900908","writ1","Maja Milos","actress,assistant_director,director"
"nm1481959","0385700","dir2","Takeshi Nozue","miscellaneous,director,visual_effects"
"nm1481959","5595168","dir1","Takeshi Nozue","miscellaneous,director,visual_effects"
"nm1484928","1910498","writ1","Neil Johnson","director,producer,writer"
"nm1484928","1910498","dir1","Neil Johnson","director,producer,writer"
"nm1486009","0167190","writ2","Peter Briggs","writer,director,producer"
"nm1486025","1838571","dir1","Alejandro Brugués","writer,director,producer"
"nm1486025","1838571","writ1","Alejandro Brugués","writer,director,producer"
"nm1486235","0382932","writ4","Emily Cook","writer,producer,soundtrack"
"nm1487468","2520512","dir4","Luke Matheny","producer,director,actor"
"nm1488024","1926992","writ1","Mohammad Rasoulof","director,writer,producer"
"nm1488024","6776462","dir1","Mohammad Rasoulof","director,writer,producer"
"nm1488024","6776462","writ1","Mohammad Rasoulof","director,writer,producer"
"nm1488024","1926992","dir1","Mohammad Rasoulof","director,writer,producer"
"nm1488064","0910847","writ2","Sean Reycraft","producer,writer,miscellaneous"
"nm1488800","3608930","dir1","Ti West","director,writer,actor"
"nm1488800","3608930","writ1","Ti West","director,writer,actor"
"nm1488800","1594562","writ1","Ti West","director,writer,actor"
"nm1488800","1594562","dir1","Ti West","director,writer,actor"
"nm1488800","1172994","dir1","Ti West","director,writer,actor"
"nm1488800","1172994","writ1","Ti West","director,writer,actor"
"nm1488800,nm1137264,nm4761826,nm2366012,nm2419470,nm2301412,nm2318753","2105044","writ5",NA,NA
"nm1490123","1591095","dir1","James Wan","producer,writer,director"
"nm1490123","2226417","dir1","James Wan","producer,writer,director"
"nm1490123","3065204","writ3","James Wan","producer,writer,director"
"nm1490123","0489270","writ2","James Wan","producer,writer,director"
"nm1490123","0455760","writ2","James Wan","producer,writer,director"
"nm1490123","0455760","dir1","James Wan","producer,writer,director"
"nm1490123","1457767","dir1","James Wan","producer,writer,director"
"nm1490123","2226417","writ2","James Wan","producer,writer,director"
"nm1490123","2820852","dir1","James Wan","producer,writer,director"
"nm1490123","0387564","dir1","James Wan","producer,writer,director"
"nm1490123","3065204","dir1","James Wan","producer,writer,director"
"nm1490123","0387564","writ2","James Wan","producer,writer,director"
"nm1491554","0381348","dir1","Yoshio Suzuki","director,art_department,assistant_director"
"nm1491927","0471041","writ2","Jonathan Frank","writer,actor,editorial_department"
"nm1492515","2545118","writ2","Eli B. Despres","writer,editor,director"
"nm1492832","1581835","dir1","Michael Goldbach","writer,miscellaneous,director"
"nm1492832","1581835","writ1","Michael Goldbach","writer,miscellaneous,director"
"nm1493594","4468634","writ2","Maile Meloy","writer"
"nm1494818","4392770","writ1","Lawrence Michael Levine","actor,writer,producer"
"nm1496753","2024469","writ2","Christopher Roach","producer,writer,actor"
"nm1497219","2710826","writ1","Andrew Ellard","miscellaneous,writer,director"
"nm1497250","4065552","writ3","Jari Olavi Rantala","writer,actor,director"
"nm1497265","0388125","writ1","Jennifer Weiner","writer,producer,actress"
"nm1497393","1855401","writ5","Jon Mugar","producer,writer,actor"
"nm1497918","0384806","dir1","Andrew Douglas","director,producer,writer"
"nm1498344","0361089","writ1","George Webster","writer"
"nm1498570","4341864","writ1","Matías Bize","director,writer,actor"
"nm1498570","4341864","dir1","Matías Bize","director,writer,actor"
"nm1498640","0388789","dir1","Zana Briski","director,writer,cinematographer"
"nm1498640","0388789","writ1","Zana Briski","director,writer,cinematographer"
"nm1498956","1146320","writ3","Ludovic du Clary","writer,miscellaneous,art_department"
"nm1500530","1485698","dir1","Wojciech Smarzowski","writer,director,camera_department"
"nm1500530","1485698","writ2","Wojciech Smarzowski","writer,director,camera_department"
"nm1500577","1990314","dir1","Jake Schreier","director,producer,actor"
"nm1500577","3622592","dir1","Jake Schreier","director,producer,actor"
"nm1502082","0425637","writ2","Khan Chan","writer,director,producer"
"nm1502104","0388789","dir2","Ross Kauffman","producer,cinematographer,director"
"nm1502104","0388789","writ2","Ross Kauffman","producer,cinematographer,director"
"nm1503355","0362387","writ1","Yuiko Miura","writer"
"nm1503403","0390384","writ1","Shane Carruth","composer,actor,director"
"nm1503403","2084989","dir1","Shane Carruth","composer,actor,director"
"nm1503403","2084989","writ1","Shane Carruth","composer,actor,director"
"nm1503403","0390384","dir1","Shane Carruth","composer,actor,director"
"nm1503575","4975722","writ1","Barry Jenkins","writer,director,producer"
"nm1503575","4975722","dir1","Barry Jenkins","writer,director,producer"
"nm1504567","3060952","writ3","Jim Lee","writer,art_department,producer"
"nm1504572","1821549","writ1","Bob Nelson","writer,actor,producer"
"nm1504946","2710826","dir1","Gez Medinger","director,editor,producer"
"nm1505557","1714886","writ1","Eliseo Altunaga","writer,miscellaneous"
"nm1506112","0468492","writ2","Won-jun Ha","writer,director"
"nm1506819","1609479","writ2","David Posamentier","writer,director,miscellaneous"
"nm1506819","1609479","dir2","David Posamentier","writer,director,miscellaneous"
"nm1507437","0493093","writ4","Heather Wordham","producer,miscellaneous,writer"
"nm1509478","1426362","dir1","Benny Safdie","director,actor,writer"
"nm1509478","1426362","writ2","Benny Safdie","director,actor,writer"
"nm1509478","4846232","dir1","Benny Safdie","director,actor,writer"
"nm1509613","2262227","dir1","Jorge R. Gutiérrez","animation_department,writer,miscellaneous"
"nm1509613","2262227","writ1","Jorge R. Gutiérrez","animation_department,writer,miscellaneous"
"nm1509906","1493886","writ2","Alexandre Franchi","director,producer,writer"
"nm1509906","1493886","dir1","Alexandre Franchi","director,producer,writer"
"nm1510800","1300854","writ1","Drew Pearce","producer,writer,miscellaneous"
"nm1510800","2381249","writ2","Drew Pearce","producer,writer,miscellaneous"
"nm1511619","0442933","writ3","Anonymous","writer"
"nm1512598","1629377","writ1","Javier García Arredondo","camera_department,writer,editor"
"nm1512910","0803096","writ2","Duncan Jones","director,writer,producer"
"nm1512910","1182345","dir1","Duncan Jones","director,writer,producer"
"nm1512910","0945513","dir1","Duncan Jones","director,writer,producer"
"nm1512910","1182345","writ1","Duncan Jones","director,writer,producer"
"nm1512910","0803096","dir1","Duncan Jones","director,writer,producer"
"nm1513241","1706365","dir1","Jay Bauman","writer,actor,editor"
"nm1513241","1706365","writ1","Jay Bauman","writer,actor,editor"
"nm1514370","1307858","dir1","Joshua Grannell","actor,writer,director"
"nm1514370","1307858","writ1","Joshua Grannell","actor,writer,director"
"nm1515005","2034761","writ1","Kamilla Krogsveen","casting_department,writer,casting_director"
"nm1515005","2829458","writ2","Kamilla Krogsveen","casting_department,writer,casting_director"
"nm1516268","0053579","writ1","Ton Satomi","writer,actor"
"nm1516290","0848542","dir2","Stefan C. Schaefer","writer,producer,director"
"nm1516290","0848542","writ1","Stefan C. Schaefer","writer,producer,director"
"nm1516346","1937149","writ2","Lara Sendim","writer,camera_department,miscellaneous"
"nm1517540","1706365","writ2","Rich Evans","actor,writer,producer"
"nm1518150","1706365","dir2","Mike Stoklasa","director,actor,writer"
"nm1518150","1706365","writ3","Mike Stoklasa","director,actor,writer"
"nm1519252","3859304","dir1","Bryan Buckley","director,writer,producer"
"nm1519289","3707396","dir1","Sonja Heiss","director,writer,assistant_director"
"nm1519289","3707396","writ1","Sonja Heiss","director,writer,assistant_director"
"nm1519353","1530509","dir1","Tom Six","director,writer,producer"
"nm1519353","1530509","writ1","Tom Six","director,writer,producer"
"nm1519353","1467304","dir1","Tom Six","director,writer,producer"
"nm1519353","1467304","writ1","Tom Six","director,writer,producer"
"nm1520912","0390450","writ1","Robert Mearns","writer,director,producer"
"nm1520934","1833781","writ4","Alessandro Scippa","writer,director"
"nm1520934","0435224","writ4","Alessandro Scippa","writer,director"
"nm1523568","1772250","writ2","Arturo Infante","writer,director,producer"
"nm1523747","1772250","writ3","Hatem Khraiche","writer,director"
"nm1523747","2093270","writ1","Hatem Khraiche","writer,director"
"nm1523943","1885331","writ1","Sophie Lellouche","director,writer"
"nm1523943","1885331","dir1","Sophie Lellouche","director,writer"
"nm1527081","2379082","dir1","Lee Galea","producer,director,writer"
"nm1527081","2379082","writ1","Lee Galea","producer,director,writer"
"nm1528935","2234222","writ1","Kim Coghill","writer,miscellaneous"
"nm1529699","2388715","writ3","Jeff Seidman","editorial_department,editor,writer"
"nm1530016","0056111","writ1","Vladimir Bogomolov","writer"
"nm1530422","0892899","dir1","Steve Barker","director,writer,assistant_director"
"nm1530422","0892899","writ3","Steve Barker","director,writer,assistant_director"
"nm1531276","0348913","writ4","Bridget Carpenter","producer,writer,miscellaneous"
"nm1531686","1600383","writ1","Jon Garaño","director,writer,editor"
"nm1531686","1600383","dir2","Jon Garaño","director,writer,editor"
"nm1531934","2395385","writ1","Dennis Iliadis","director,writer,actor"
"nm1531934","2395385","dir1","Dennis Iliadis","director,writer,actor"
"nm1531934","0844708","dir1","Dennis Iliadis","director,writer,actor"
"nm1533947","1733114","dir1","Renji Philip","producer,writer,director"
"nm1533947","1733114","writ2","Renji Philip","producer,writer,director"
"nm1534595","4139124","dir1","Peter Atencio","director,producer,actor"
"nm1534600","1621429","dir1","Benny Boom","director,producer"
"nm1535410","1791528","writ2","Thomas Pynchon","writer,actor"
"nm1536494","1093908","writ4","Sophie Kinsella","writer,producer"
"nm1538135","1578261","dir1","Danish Aslam","director,writer,assistant_director"
"nm1538135","1578261","writ1","Danish Aslam","director,writer,assistant_director"
"nm1538319","0395972","writ2","Clara Bingham","producer,writer"
"nm1538954","2369396","writ2","Colin Ebeling","miscellaneous,producer,writer"
"nm1539257","3348730","writ1","Pete Goldfinger","writer,producer,miscellaneous"
"nm1539257","1232783","writ2","Pete Goldfinger","writer,producer,miscellaneous"
"nm1540404","3991412","writ2","Max Minghella","actor,producer,writer"
"nm1541136","4366830","dir1","Alex Rudzinski","director,producer,miscellaneous"
"nm1541136","5664684","dir2","Alex Rudzinski","director,producer,miscellaneous"
"nm1541845","1569923","dir1","Brandon Vietti","art_department,producer,director"
"nm1541845","2820466","writ2","Brandon Vietti","art_department,producer,director"
"nm1541888","1679276","dir1","Neele Leana Vollmar","director,assistant_director,writer"
"nm1543633","3528906","dir1","Wade Randolph","writer,actor,producer"
"nm1543747","3529656","dir1","Reed Morano","cinematographer,camera_department,director"
"nm1543823","1869416","writ4","Renato Russo","soundtrack,writer,music_department"
"nm1543907","0884819","writ1","Mai Tominaga","director,writer"
"nm1543907","0884819","dir1","Mai Tominaga","director,writer"
"nm1545955","1703148","writ1","Alice Addison","writer,miscellaneous"
"nm1545967","1063669","writ3","Ron Birnbach","writer"
"nm1546016","0395972","writ3","Laura Leedy","writer"
"nm1546056","1020885","writ1","Stewart Williams","writer,producer,miscellaneous"
"nm1546686","2023690","writ1","Alice Lowe","actress,writer,director"
"nm1546686","5154288","writ1","Alice Lowe","actress,writer,director"
"nm1546686","5154288","dir1","Alice Lowe","actress,writer,director"
"nm1546969","2334896","writ3","Matthew Miller","writer,producer,director"
"nm1547579","0398808","writ2","David Paterson","producer,writer,actor"
"nm1547852","3074694","writ1","Kayla Alpert","producer,writer,miscellaneous"
"nm1547852","1093908","writ3","Kayla Alpert","producer,writer,miscellaneous"
"nm1547859","0420293","dir1","Kyle Patrick Alvarez","director,writer,editor"
"nm1547881","0378793","writ1","Laurie Halse Anderson","actress,writer"
"nm1547964","1440292","dir1","Richard Ayoade","actor,writer,director"
"nm1547964","1440292","writ1","Richard Ayoade","actor,writer,director"
"nm1548043","0493451","writ1","Tennyson Bardwell","producer,director,writer"
"nm1548043","0493451","dir1","Tennyson Bardwell","producer,director,writer"
"nm1548657","0815244","writ1","Chad Gomez Creasey","producer,writer,miscellaneous"
"nm1548856","1245112","writ2","Manu Díez","writer"
"nm1549309","0439478","writ4","Shelly Gitlow","writer,producer,miscellaneous"
"nm1549853","1465522","writ2","Morgan Jurgenson","writer,editor,producer"
"nm1550026","1268962","dir1","Nancy Kissam","director,writer,actress"
"nm1550026","1268962","writ1","Nancy Kissam","director,writer,actress"
"nm1550373","2106739","dir1","Jonathan Lisecki","actor,producer,director"
"nm1550373","2106739","writ1","Jonathan Lisecki","actor,producer,director"
"nm1550375","3720802","writ2","Salvatore Lista","writer,director,actor"
"nm1552360","2628260","dir1","Mary Trunk","producer,director,cinematographer"
"nm1552771","0478724","writ5","Laurent Zeitoun","producer,writer,miscellaneous"
"nm1552771","2261287","writ2","Laurent Zeitoun","producer,writer,miscellaneous"
"nm1553588","3832158","writ1","Dietrich Grönemeyer","writer,actor"
"nm1555287","0359423","dir1","Michael Mayer","producer,director,actor"
"nm1556427","1272878","writ2","Steven Grant","writer"
"nm1557594","0486583","writ1","Dan Fogelman","writer,producer,director"
"nm1557594","0397892","writ1","Dan Fogelman","writer,producer,director"
"nm1557594","0317219","writ3","Dan Fogelman","writer,producer,director"
"nm1557594","1216475","writ3","Dan Fogelman","writer,producer,director"
"nm1557594","1694020","writ1","Dan Fogelman","writer,producer,director"
"nm1557594","1204975","writ1","Dan Fogelman","writer,producer,director"
"nm1557594","1570728","writ1","Dan Fogelman","writer,producer,director"
"nm1557594","0398286","writ1","Dan Fogelman","writer,producer,director"
"nm1557739","0756522","writ3","Brian L. Perkins","writer,actor,director"
"nm1557909","1860353","writ2","Robert D. Siegel","writer,director,producer"
"nm1557909","1125849","writ1","Robert D. Siegel","writer,director,producer"
"nm1557910","0301357","writ5","Chris Silber","writer,miscellaneous,producer"
"nm1557917","0080549","writ3","George Vecsey","writer"
"nm1558002","0080569","writ2","Gerald Walker","actor,writer"
"nm1558835","2520512","writ3","Sean Russell","miscellaneous,writer,actor"
"nm1560464","1082876","writ1","Mercy Malick","actress,stunts,writer"
"nm1560464","1082876","dir2","Mercy Malick","actress,stunts,writer"
"nm1560977","1396484","writ2","Cary Joji Fukunaga","producer,director,cinematographer"
"nm1560977","1365050","dir1","Cary Joji Fukunaga","producer,director,cinematographer"
"nm1560977","1229822","dir1","Cary Joji Fukunaga","producer,director,cinematographer"
"nm1560977","1365050","writ1","Cary Joji Fukunaga","producer,director,cinematographer"
"nm1561203","0388473","dir1","Shôgo Furuya","animation_department,director,art_department"
"nm1563090","0314412","writ2","Nanci Kincaid","writer"
"nm1563165","1443518","writ1","Rogier de Blok","writer,assistant_director"
"nm1564550","1646959","dir1","Cheol-soo Jang","director,writer,assistant_director"
"nm1564800","1817676","writ1","Hiram Martinez","writer,producer,director"
"nm1564809","2548396","dir1","Julius Onah","producer,director,writer"
"nm1564826","1443518","dir1","David Verbeek","director,writer,editor"
"nm1565107","0796302","dir1","David Ross","writer,director"
"nm1565107","0380066","writ1","David Ross","writer,director"
"nm1565107","0796302","writ1","David Ross","writer,director"
"nm1568285","0401383","writ2","Jean-Dominique Bauby","writer"
"nm1568308","0338096","writ1","Kate Gunzinger","writer"
"nm1568755","4853102","writ1","Brian Azzarello","writer"
"nm1569351","1018785","writ2","Ann Brashares","writer,producer"
"nm1569351","0403508","writ1","Ann Brashares","writer,producer"
"nm1570441","2024519","writ2","Mieke Dobbels","actress,writer"
"nm1571740","0129023","writ2","Gretchen Hayduk-Wroblewski","writer,producer,director"
"nm1571761","1639084","dir1","Sian Heder","writer,producer,actress"
"nm1571761","1639084","writ1","Sian Heder","writer,producer,actress"
"nm1571874","3175038","writ1","Tushar Hiranandani","writer,miscellaneous,assistant_director"
"nm1572769","3139072","writ3","Andy Kubert","writer,art_department,miscellaneous"
"nm1573262","0403358","writ3","Sergey Lukyanenko","writer,actor,soundtrack"
"nm1575914","0402894","writ2","Kimberly Simi","writer"
"nm1577262","2407574","dir2","Alex Winckler","director,writer,miscellaneous"
"nm1577281","0377092","writ1","Rosalind Wiseman","writer,actress"
"nm1577492","2446108","writ2","Ted Zizik","writer,producer,miscellaneous"
"nm1578335","2488496","writ3","Michael Arndt","writer,miscellaneous,producer"
"nm1578335","1951264","writ2","Michael Arndt","writer,miscellaneous,producer"
"nm1578335","1483013","writ2","Michael Arndt","writer,miscellaneous,producer"
"nm1578335","0435761","writ4","Michael Arndt","writer,miscellaneous,producer"
"nm1578335","0449059","writ1","Michael Arndt","writer,miscellaneous,producer"
"nm1578335,nm2919995,nm0352778,nm0688132","2096673","writ5",NA,NA
"nm1580395","1646985","writ2","Katell Quillévéré","writer,director,assistant_director"
"nm1580395","2298416","writ2","Katell Quillévéré","writer,director,assistant_director"
"nm1580395","5096536","writ2","Katell Quillévéré","writer,director,assistant_director"
"nm1580395","2298416","dir1","Katell Quillévéré","writer,director,assistant_director"
"nm1580395","5096536","dir1","Katell Quillévéré","writer,director,assistant_director"
"nm1580395","1646985","dir1","Katell Quillévéré","writer,director,assistant_director"
"nm1580463","1787127","writ1","Andamion Murataj","cinematographer,producer,writer"
"nm1580671","1450321","writ1","Jon S. Baird","director,producer,writer"
"nm1580671","1450321","dir1","Jon S. Baird","director,producer,writer"
"nm1580685","0386820","dir1","Thorbjørn Christoffersen","art_department,animation_department,director"
"nm1581464","2140371","dir2","Sharmeen Obaid-Chinoy","producer,director,writer"
"nm1582493","1855401","writ4","Doug Lussenhop","editor,writer,actor"
"nm1583617","0401085","writ1","François Boulay","writer"
"nm1583636","0477302","writ2","Jonathan Safran Foer","writer,actor,producer"
"nm1583671","0399146","writ2","Vince Locke","writer,art_department"
"nm1587778","3896738","dir1","Ben Young","director,actor,writer"
"nm1587778","3896738","writ1","Ben Young","director,actor,writer"
"nm1589515","2872724","dir1","Lluís Quílez","director,writer,assistant_director"
"nm1589546","2493486","dir1","Kazuaki Kiriya","camera_department,director,producer"
"nm1589670","2317225","writ1","Caradog W. James","director,writer,producer"
"nm1589670","2317225","dir1","Caradog W. James","director,writer,producer"
"nm1589704","2185503","dir1","Meral Uslu","director,cinematographer,actress"
"nm1590998","0420223","writ1","Zach Helm","writer,director,actor"
"nm1590998","0457419","writ1","Zach Helm","writer,director,actor"
"nm1590998","0457419","dir1","Zach Helm","writer,director,actor"
"nm1591006","0401233","writ3","Tsutomu Kamishiro","writer"
"nm1591046","1174954","writ1","Shotaro Suga","writer,miscellaneous"
"nm1591542","1509787","writ1","Brian Crano","director,writer,producer"
"nm1591542","1509787","dir1","Brian Crano","director,writer,producer"
"nm1593812","2742544","writ3","Justin Villiers","writer,director,miscellaneous"
"nm1594248","0406709","writ1","Alexandre Astier","writer,actor,composer"
"nm1594248","0406709","dir1","Alexandre Astier","writer,actor,composer"
"nm1595280","0385726","dir1","James Gartner","director,producer"
"nm1595314","1602472","writ3","Alexandre Nahon","actor,writer,producer"
"nm1595526","1911658","writ2","John Aboud","writer,miscellaneous,producer"
"nm1595836","1921149","dir1","Christian Duurvoort","miscellaneous,casting_department,director"
"nm1596678","0938330","writ3","Keiichiro Toyama","writer,director,actor"
"nm1597463","1700845","writ2","Claire Tomalin","writer"
"nm1597629","1226240","dir1","Yaron Zilberman","writer,director,producer"
"nm1597629","1226240","writ2","Yaron Zilberman","writer,director,producer"
"nm1597664","1035736","writ3","Camille Fontaine","writer,miscellaneous,director"
"nm1598205","1461305","dir1","Tsutomu Mizushima","director,art_department,sound_department"
"nm1598205","1263772","dir2","Tsutomu Mizushima","director,art_department,sound_department"
"nm1598205","0466405","dir1","Tsutomu Mizushima","director,art_department,sound_department"
"nm1598205","4627404","dir1","Tsutomu Mizushima","director,art_department,sound_department"
"nm1598205","1648133","dir1","Tsutomu Mizushima","director,art_department,sound_department"
"nm1600872","1840417","writ2","Lee Sternthal","writer,director,actor"
"nm1600872","1840417","dir2","Lee Sternthal","writer,director,actor"
"nm1600872","1104001","writ4","Lee Sternthal","writer,director,actor"
"nm1601643","1996264","writ1","Lauren Miller Rogen","actress,writer,producer"
"nm1601644","2294629","writ1","Jennifer Lee","writer,miscellaneous,director"
"nm1601644","2294629","dir2","Jennifer Lee","writer,miscellaneous,director"
"nm1601644","1772341","writ4","Jennifer Lee","writer,miscellaneous,director"
"nm1601862","0386820","dir2","Kresten Vestbjerg Andersen","visual_effects,animation_department,art_director"
"nm1601882","1477837","writ1","Phil Johnston","writer,producer,actor"
"nm1601882","1772341","writ2","Phil Johnston","writer,producer,actor"
"nm1602192","1626201","writ1","Angela Mancuso","producer,writer,production_manager"
"nm1602468","0970472","writ2","Haruka Handa","writer"
"nm1602468","0401233","writ2","Haruka Handa","writer"
"nm1602472","0810868","writ1","Katharina Held","actress,writer"
"nm1602472","0408777","writ1","Katharina Held","actress,writer"
"nm1602507","2330546","writ4","Clément Michel","director,actor,writer"
"nm1602547","1014763","writ2","Tom Rob Smith","writer,producer"
"nm1602547","4108134","writ1","Tom Rob Smith","writer,producer"
"nm1603283","1961281","writ1","Anders Helde","director,writer,miscellaneous"
"nm1603283","1961281","dir1","Anders Helde","director,writer,miscellaneous"
"nm1603708","0398913","writ3","Seth Gross","writer,producer"
"nm1604669","0398913","writ2","Adam Gross","writer,producer"
"nm1604976","3296908","writ3","Audrey Diwan","writer,director"
"nm1614404","2274604","writ1","David Au","editor,producer,director"
"nm1614404","2274604","dir1","David Au","editor,producer,director"
"nm1615009","1606339","writ2","Kern Saxton","editor,producer,director"
"nm1615009","1606339","dir1","Kern Saxton","editor,producer,director"
"nm1615371","4093680","writ1","Sanna Lenken","director,writer,casting_department"
"nm1615371","4093680","dir1","Sanna Lenken","director,writer,casting_department"
"nm1615610","3922818","writ1","Allan Loeb","writer,producer,actor"
"nm1615610","1027718","writ1","Allan Loeb","writer,producer,actor"
"nm1615610","0478087","writ2","Allan Loeb","writer,producer,actor"
"nm1615610","1336608","writ3","Allan Loeb","writer,producer,actor"
"nm1615610","1564367","writ1","Allan Loeb","writer,producer,actor"
"nm1615610","0460890","writ1","Allan Loeb","writer,producer,actor"
"nm1615610","0889573","writ1","Allan Loeb","writer,producer,actor"
"nm1615914","1900856","writ1","José Alcala","director,writer"
"nm1615914","1900856","dir1","José Alcala","director,writer"
"nm1616194","3168230","writ1","Mitch Cullin","writer,cinematographer,producer"
"nm1616194","0410764","writ3","Mitch Cullin","writer,cinematographer,producer"
"nm1618217","3504064","writ1","Cydne Clark","writer,producer,miscellaneous"
"nm1618217","3321254","writ1","Cydne Clark","writer,producer,miscellaneous"
"nm1618225","0408790","writ1","Peter A. Dowling","writer,animation_department,producer"
"nm1618263","0476680","writ1","Masashi Kishimoto","writer,producer,animation_department"
"nm1618263","3717532","writ1","Masashi Kishimoto","writer,producer,animation_department"
"nm1618276","1016301","dir2","Luis Piedrahita","writer,director,actor"
"nm1618276","1016301","writ1","Luis Piedrahita","writer,director,actor"
"nm1618286","0945513","writ1","Ben Ripley","writer,producer"
"nm1618886","1305797","writ2","Swanand Kirkire","soundtrack,music_department,actor"
"nm1620490","1486190","writ2","Moira Buffini","writer,producer,director"
"nm1620490","1229822","writ2","Moira Buffini","writer,producer,director"
"nm1620490","1531901","writ1","Moira Buffini","writer,producer,director"
"nm1621084","0350028","writ2","Beth Rigazio","writer,actress,miscellaneous"
"nm1622147","2024469","writ1","John W. Richardson","editor,writer,editorial_department"
"nm1622258","0925230","dir1","Alejandro Landes","writer,producer,director"
"nm1622258","0925230","writ1","Alejandro Landes","writer,producer,director"
"nm1622836","1121794","dir1","Masahiro Andô","director,art_department,animation_department"
"nm1623470","0374180","writ1","Alfredo Conde","writer"
"nm1624685","0790628","writ4","Tyler Mitchell","producer,miscellaneous,writer"
"nm1626079","2994832","dir1","Alante Kavaite","writer,director,editor"
"nm1626079","4291590","writ2","Alante Kavaite","writer,director,editor"
"nm1626079","2994832","writ1","Alante Kavaite","writer,director,editor"
"nm1626482","1714208","writ1","Jack Ketchum","writer,actor"
"nm1626500","1259014","writ1","Jacques Mesrine","writer"
"nm1628322","1016268","writ2","Bethany McLean","writer"
"nm1628380","1321511","writ1","Garon Tsuchiya","writer"
"nm1628380","0364569","writ1","Garon Tsuchiya","writer"
"nm1628982","1872328","dir1","Hitoshi Nanba","director,art_department,assistant_director"
"nm1630273","1007029","dir1","Phyllida Lloyd","miscellaneous,director,assistant_director"
"nm1630273","0795421","dir1","Phyllida Lloyd","miscellaneous,director,assistant_director"
"nm1631468","2024519","writ5","Charlotte Vandermeersch","actress,writer,composer"
"nm1631852","0493464","writ5","J.G. Jones","writer,art_department,producer"
"nm1633002","1743922","writ1","Jim Cliffe","writer,art_department,director"
"nm1633002","1743922","dir1","Jim Cliffe","writer,art_department,director"
"nm1633015","2368749","dir1","Michel Franco","producer,writer,director"
"nm1633015","2368749","writ1","Michel Franco","producer,writer,director"
"nm1633080","0460721","writ1","Daniel Schechter","writer,editor,director"
"nm1633080","1874789","dir1","Daniel Schechter","writer,editor,director"
"nm1633080","1874789","writ1","Daniel Schechter","writer,editor,director"
"nm1633129","0476013","writ1","Alan Marc Levy","writer"
"nm1633142","1270842","writ1","Haruki Murakami","writer"
"nm1633356","0443274","writ1","Barry L. Levy","writer,producer"
"nm1633401","0439602","writ3","Paul Sauer","writer,producer,camera_department"
"nm1634030","1564585","writ1","Joshua Cordes","visual_effects,writer,director"
"nm1634307","2398231","writ2","Kieran Fitzgerald","writer,producer,director"
"nm1634307","3774114","writ1","Kieran Fitzgerald","writer,producer,director"
"nm1634601","3139072","writ2","Grant Morrison","writer,actor,producer"
"nm1636259","1536410","writ3","Kelly Smith","editorial_department,writer,producer"
"nm1636655","1059925","dir1","Nancy Bardawil","director,actress,writer"
"nm1636742","3043252","writ2","Leena Yadav","director,writer,producer"
"nm1636742","3043252","dir1","Leena Yadav","director,writer,producer"
"nm1637163","0440803","writ3","Sophon Sakdaphisit","writer,director,assistant_director"
"nm1637474","1996264","dir1","Jamie Travis","director,writer,producer"
"nm1637768","1349451","dir1","Jim Field Smith","director,writer,producer"
"nm1637776","3983072","dir1","Oliver Haffner","writer,director,editor"
"nm1637776","3983072","writ1","Oliver Haffner","writer,director,editor"
"nm1637785","2093991","dir1","Liza Johnson","director,producer,writer"
"nm1638619","2339741","writ1","Jon Croker","miscellaneous,writer,editorial_department"
"nm1638619","2165859","writ2","Jon Croker","miscellaneous,writer,editorial_department"
"nm1638619","1700808","writ4","Jon Croker","miscellaneous,writer,editorial_department"
"nm1639277","6048930","dir1","Michael Tiddes","director,producer,writer"
"nm1639636","1438254","writ3","Ben Sherwood","producer,executive,writer"
"nm1640828","0438575","writ1","Kim Ray","producer,writer,director"
"nm1641334","0415819","writ4","Gwiyeoni","writer"
"nm1642229","0415833","dir1","Tommy Stovall","director,producer,writer"
"nm1642229","0415833","writ1","Tommy Stovall","director,producer,writer"
"nm1642591","0414923","writ1","David Mickel","writer,producer"
"nm1642796","0804529","dir1","Alex Rivera","director,writer,editor"
"nm1642796","0804529","writ1","Alex Rivera","director,writer,editor"
"nm1645301","5155780","writ1","Justin Lader","writer,actor,producer"
"nm1645301","2756032","writ1","Justin Lader","writer,actor,producer"
"nm1645751","2007418","dir1","Rania Stephan","editor,director,writer"
"nm1645751","2007418","writ1","Rania Stephan","editor,director,writer"
