,tconst,id,title,bechdel_rating,year,averageRating,numVotes,runtimeMinutes,genres,primaryTitle
1591,87182.0,1534,Dune,3,1984,6.6,106091.0,137,"Action,Adventure,Sci-Fi",Dune
1592,87298.0,5154,Friday the 13th Part IV: The Final Chapter,3,1984,6.0,35026.0,91,"Horror,Thriller",Friday the 13th: The Final Chapter
1593,87332.0,376,Ghostbusters,1,1984,7.8,305197.0,105,"Action,Comedy,Fantasy",Ghostbusters
1594,87344.0,6529,Godzilla 1985,0,1984,6.2,4936.0,103,"Action,Horror,Sci-Fi",Godzilla 1985
1595,87363.0,406,Gremlins,1,1984,7.2,164508.0,106,"Comedy,Fantasy,Horror",Gremlins
1596,87433.0,1708,Huang tudi (Yellow Earth),0,1985,7.3,1753.0,86,"Drama,History,Music",Yellow Earth
1597,87451.0,7403,"Ice Pirates, The",2,1984,5.7,8632.0,91,"Action,Adventure,Comedy",The Ice Pirates
1598,87469.0,1048,Indiana Jones and the Temple of Doom,0,1984,7.6,375597.0,118,"Action,Adventure",Indiana Jones and the Temple of Doom
1599,87507.0,6523,Johnny Dangerously,3,1984,6.4,11886.0,90,"Comedy,Crime",Johnny Dangerously
1600,87538.0,1430,"Karate Kid, The",3,1984,7.2,147017.0,126,"Action,Drama,Family",The Karate Kid
1601,87544.0,570,Kaze no tani no Naushika,3,1984,8.1,117481.0,117,"Adventure,Animation,Fantasy",Nausicaä of the Valley of the Wind
1602,87597.0,4633,"Last Starfighter, The",3,1984,6.7,32637.0,101,"Action,Adventure,Sci-Fi",The Last Starfighter
1603,87644.0,2866,Love Streams,3,1984,7.8,3802.0,141,Drama,Love Streams
1604,87755.0,4634,"Muppets Take Manhattan, The",3,1984,6.9,16805.0,94,"Adventure,Comedy,Drama",The Muppets Take Manhattan
1605,87781.0,4053,"Natural, The",1,1984,7.5,37410.0,138,"Drama,Sport",The Natural
1606,87799.0,3489,Night of the Comet,3,1984,6.4,14790.0,95,"Comedy,Horror,Sci-Fi",Night of the Comet
1607,87800.0,4182,A nightmare on Elm Street,3,1984,7.5,171364.0,91,Horror,A Nightmare on Elm Street
1608,87814.0,4589,Non ci resta che piangere,1,1984,7.8,4463.0,113,"Comedy,Fantasy",Nothing Left to Do but Cry
1609,87843.0,6293,Once Upon A Time In America,1,1984,8.4,256696.0,229,"Crime,Drama",Once Upon a Time in America
1610,87884.0,813,"Paris, Texas",1,1984,8.1,65538.0,145,Drama,"Paris, Texas"
1611,87892.0,4725,A Passage to India,3,1984,7.4,14642.0,164,"Adventure,Drama,History",A Passage to India
1612,87909.0,4893,Phenomena,3,1985,6.9,18584.0,116,"Horror,Mystery",Phenomena
1613,87910.0,7402,"Philadelphia Experiment, The",1,1984,6.1,12341.0,102,"Adventure,Drama,Romance",The Philadelphia Experiment
1614,87913.0,7530,El pico 2,1,1984,6.3,275.0,120,Drama,El pico 2
1615,87928.0,575,Police Academy,3,1984,6.7,98031.0,96,Comedy,Police Academy
1616,87951.0,4590,Protocol,3,1984,5.4,3981.0,96,Comedy,Protocol
1617,87957.0,4193,Purple Rain,3,1984,6.5,16608.0,111,"Drama,Music,Musical",Purple Rain
1618,87981.0,7532,Razorback,1,1984,6.0,4565.0,95,"Horror,Thriller",Razorback
1619,87995.0,4355,Repo Man,2,1984,6.9,28612.0,92,"Comedy,Crime,Sci-Fi",Repo Man
1620,88000.0,5751,Revenge of the Nerds,1,1984,6.6,43419.0,90,Comedy,Revenge of the Nerds
1621,88040.0,7391,Los santos inocentes,3,1984,8.2,2732.0,107,Drama,The Holy Innocents
1622,88075.0,5255,Secret Places,3,1984,7.0,83.0,98,Drama,Secret Places
1623,88117.0,6703,"Silent Night, Deadly Night",3,1984,5.9,10889.0,79,"Horror,Thriller","Silent Night, Deadly Night"
1624,88128.0,1296,Sixteen Candles,3,1984,7.1,85556.0,93,"Comedy,Romance",Sixteen Candles
1625,88146.0,2742,A Soldier&#39;s Story,0,1984,7.2,7464.0,101,"Crime,Drama,Mystery",A Soldier's Story
1626,88161.0,3885,Splash,1,1984,6.2,60125.0,111,"Comedy,Fantasy,Romance",Splash
1627,88170.0,1304,Star Trek III: The Search for Spock,1,1984,6.7,65060.0,105,"Action,Adventure,Sci-Fi",Star Trek III: The Search for Spock
1628,88172.0,5796,Starman,0,1984,7.0,36884.0,115,"Romance,Sci-Fi",Starman
1629,88206.0,2000,Supergirl,3,1984,4.3,15780.0,105,"Action,Adventure,Fantasy",Supergirl
1630,88247.0,1418,"Terminator, The",3,1984,8.0,683197.0,107,"Action,Sci-Fi",The Terminator
1631,88258.0,1536,This Is Spinal Tap,1,1984,8.0,114734.0,82,"Comedy,Music",This Is Spinal Tap
1632,88286.0,4668,Top Secret!,0,1984,7.2,51225.0,90,Comedy,Top Secret!
1633,88323.0,4157,"Neverending Story, The",1,1984,7.4,111840.0,102,"Adventure,Drama,Family",The NeverEnding Story
1634,88461.0,1582,What Have I Done to Deserve This?,3,1984,7.2,7109.0,101,"Comedy,Drama",What Have I Done to Deserve This?
1635,88680.0,3872,After Hours,2,1985,7.7,45884.0,97,"Comedy,Crime,Drama",After Hours
1636,88683.0,602,Agnes of God,3,1985,6.6,5912.0,98,"Drama,Mystery",Agnes of God
1637,88727.0,935,Anne of Green Gables,3,1985,8.4,16770.0,199,"Drama,Family",Anne of Green Gables
1638,88748.0,2531,Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar),0,1985,6.8,7096.0,79,"Adventure,Animation,Comedy",Asterix and Caesar
1639,88763.0,149,Back to the Future,2,1985,8.5,856055.0,116,"Adventure,Comedy,Sci-Fi",Back to the Future
1640,88771.0,4550,Barbarian Queen,3,1985,3.9,1613.0,72,"Adventure,Fantasy",Barbarian Queen
1641,88794.0,3320,Better Off Dead,3,1985,7.2,36763.0,97,"Comedy,Romance",Better Off Dead...
1642,88814.0,1949,"Black Cauldron, The",3,1985,6.5,25408.0,80,"Action,Adventure,Animation",The Black Cauldron
1643,88846.0,880,Brazil,3,1985,8.0,167159.0,132,"Drama,Sci-Fi",Brazil
1644,88847.0,203,"Breakfast Club, The",3,1985,7.9,294996.0,97,"Comedy,Drama",The Breakfast Club
1645,88885.0,4123,"Care Bears Movie, The",3,1985,5.6,4545.0,77,"Adventure,Animation,Comedy",The Care Bears Movie
1646,88915.0,3719,A Chorus Line,3,1985,6.1,8119.0,113,"Drama,Music,Musical",A Chorus Line
1647,88930.0,1408,Clue,3,1985,7.3,64692.0,94,"Comedy,Crime,Mystery",Clue
1648,88939.0,991,"Color Purple, The",3,1985,7.8,67613.0,154,Drama,The Color Purple
1649,88944.0,2576,Commando,1,1985,6.7,125603.0,90,"Action,Adventure,Thriller",Commando
1650,88993.0,3802,Day of the Dead,0,1985,7.2,54897.0,96,"Horror,Thriller",Day of the Dead
1651,89015.0,3666,Desert Hearts,3,1985,7.0,3864.0,96,"Drama,Romance",Desert Hearts
1652,89017.0,1654,Desperately Seeking Susan,3,1985,5.9,17993.0,104,"Comedy,Drama",Desperately Seeking Susan
1653,89052.0,6853,Dreamchild,3,1985,7.0,1273.0,94,"Biography,Comedy,Drama",Dreamchild
1654,89066.0,4480,Detective,1,1985,6.1,1323.0,95,"Comedy,Crime,Drama",Détective
1655,89092.0,2152,Enemy Mine,0,1985,6.9,37783.0,108,"Action,Adventure,Drama",Enemy Mine
1656,89108.0,8071,Esperando la carroza,3,1985,8.3,4144.0,94,Comedy,Waiting for the Hearse
1657,89118.0,4894,F/X,1,1986,6.7,15032.0,109,"Action,Thriller",F/X
1658,89126.0,2302,Fandango,0,1985,6.7,6600.0,91,"Comedy,Drama",Fandango
1659,89153.0,7173,Flesh+Blood,3,1985,6.7,14209.0,128,"Adventure,Drama",Flesh + Blood
1660,89155.0,1832,Fletch,1,1985,6.9,41144.0,98,"Comedy,Crime,Mystery",Fletch
1661,89173.0,5563,Friday the 13th: A New Beginning,3,1985,4.8,26467.0,92,"Horror,Mystery,Thriller",Friday the 13th: A New Beginning
1662,89175.0,5943,Fright Night,2,1985,7.1,49015.0,106,"Horror,Thriller",Fright Night
1663,89206.0,7576,Night on the Galactic Railroad,0,1985,7.2,1182.0,113,"Adventure,Animation,Drama",Kenji Miyazawa's Night on the Galactic Railroad
1664,89208.0,752,Girls Just Want to Have Fun,3,1985,6.0,8561.0,90,"Comedy,Music,Romance",Girls Just Want to Have Fun
1665,89218.0,3001,"Goonies, The",3,1985,7.8,201657.0,114,"Adventure,Comedy,Family",The Goonies
1666,89276.0,4945,"Official Story, The",3,1985,7.8,5917.0,112,"Drama,History,War",The Official Story
1667,89297.0,4451,Hour of the Star,3,1986,7.4,826.0,96,Drama,Hour of the Star
1668,89371.0,2343,Mr Vampire (Geung si sin sang),1,1985,7.6,2831.0,96,"Action,Comedy,Fantasy",Mr. Vampire
1669,89393.0,402,Just One of the Guys,3,1985,6.5,11228.0,90,"Comedy,Romance",Just One of the Guys
1670,89424.0,6792,Kiss of the Spider Woman,2,1985,7.4,12190.0,120,Drama,Kiss of the Spider Woman
1671,89457.0,1269,Ladyhawke,0,1985,7.0,37345.0,121,"Adventure,Comedy,Drama",Ladyhawke
1672,89469.0,3986,Legend,3,1985,6.5,51414.0,94,"Adventure,Fantasy,Romance",Legend
1673,89470.0,5660,"Legend of Billie Jean, The",3,1985,6.6,7418.0,96,"Action,Drama",The Legend of Billie Jean
1674,89686.0,6018,A Nightmare on Elm Street 2: Freddy&#39;s Revenge,3,1985,5.4,50134.0,87,"Horror,Thriller",A Nightmare on Elm Street 2: Freddy's Revenge
1675,89748.0,486,Otac na sluzbenom putu,3,1985,7.9,7476.0,136,Drama,When Father Was Away on Business
1676,89755.0,6155,Out of Africa,3,1985,7.2,59947.0,161,"Biography,Drama,Romance",Out of Africa
1677,89822.0,576,Police Academy 2: Their First Assignment,1,1985,5.7,44110.0,87,Comedy,Police Academy 2: Their First Assignment
1678,89838.0,3868,A Private Function,3,1984,6.6,2132.0,92,Comedy,A Private Function
1679,89853.0,5297,Purple Rose of Cairo,3,1985,7.7,40876.0,82,"Comedy,Fantasy,Romance",The Purple Rose of Cairo
1680,89869.0,6730,"Quiet Earth, The",0,1985,6.8,21983.0,91,"Drama,Mystery,Sci-Fi",The Quiet Earth
1681,89880.0,6840,Rambo: First Blood Part II,0,1985,6.4,130102.0,96,"Action,Adventure,Thriller",Rambo: First Blood Part II
1682,89881.0,2352,Ran,1,1985,8.2,91981.0,162,"Action,Drama",Ran
1683,89885.0,5564,Re-Animator,0,1985,7.2,45886.0,105,"Comedy,Horror,Sci-Fi",Re-Animator
1684,89886.0,1046,Real Genius,1,1985,7.0,26040.0,108,"Comedy,Romance,Sci-Fi",Real Genius
1685,89893.0,418,Red Sonja,3,1985,5.0,33631.0,89,"Action,Adventure,Fantasy",Red Sonja
1686,89908.0,2894,Return to Oz,3,1985,6.8,21262.0,113,"Adventure,Family,Fantasy",Return to Oz
1687,89927.0,6873,Rocky IV,2,1985,6.8,154432.0,91,"Drama,Sport",Rocky IV
1688,89960.0,963,Sans toi ni loi (Vagabond),3,1985,7.8,5583.0,105,"Drama,Romance",Vagabond
1689,90056.0,5627,Spies Like Us,1,1985,6.4,38321.0,102,"Adventure,Comedy",Spies Like Us
1690,90065.0,3416,Starchaser: The Legend of Orin,1,1985,6.7,1614.0,107,"Adventure,Animation,Sci-Fi",Starchaser: The Legend of Orin
1691,90103.0,5467,"Sure Thing, The",3,1985,7.0,16888.0,100,"Comedy,Drama,Romance",The Sure Thing
1692,90110.0,3741,Sweet Dreams,3,1985,7.1,3556.0,115,"Biography,Drama,Music",Sweet Dreams
1693,90192.0,6072,Trancers,1,1984,6.1,4422.0,76,"Action,Sci-Fi",Trancers
1694,90203.0,1789,"Trip To Bountiful, The",3,1985,7.6,3324.0,108,Drama,The Trip to Bountiful
1695,90264.0,6314,A View to a Kill,1,1985,6.3,75809.0,131,"Action,Adventure,Thriller",A View to a Kill
1696,90305.0,520,Weird Science,3,1985,6.6,67482.0,94,"Comedy,Romance,Sci-Fi",Weird Science
1697,90310.0,2613,Wetherby,3,1985,7.1,1213.0,102,"Drama,Mystery",Wetherby
1698,90315.0,2670,When the Wind Blows,0,1986,7.8,8198.0,84,"Animation,Comedy,Drama",When the Wind Blows
1699,90319.0,1187,White Nights,1,1985,6.6,5816.0,136,Drama,White Nights
1700,90329.0,5632,Witness,3,1985,7.4,73647.0,112,"Crime,Drama,Romance",Witness
1701,90555.0,3614,Crocodile Dundee,3,1986,6.5,81711.0,97,"Adventure,Comedy",Crocodile Dundee
1702,90556.0,3155,"&#39;night, Mother",3,1986,7.6,1883.0,96,Drama,"'night, Mother"
1703,90570.0,1902,84 Charing Cross Road,3,1987,7.5,6474.0,100,"Biography,Drama,Romance",84 Charing Cross Road
1704,90605.0,283,Aliens,3,1986,8.4,562843.0,137,"Action,Adventure,Sci-Fi",Aliens
1705,90633.0,2490,An American Tail,3,1986,6.9,42272.0,80,"Adventure,Animation,Comedy",An American Tail
1706,90655.0,6972,April Fool&#39;s Day,3,1986,6.2,11816.0,89,"Horror,Mystery",April Fool's Day
1707,90660.0,2421,Armed and Dangerous,1,1986,5.6,9315.0,88,"Action,Comedy,Crime",Armed and Dangerous
1708,90667.0,4966,Asterix in Britain (Asterix chez les Bretons),0,1986,7.1,8734.0,79,"Adventure,Animation,Comedy",Asterix in Britain
1709,90685.0,4591,Back to School,1,1986,6.6,23758.0,96,"Comedy,Romance,Sport",Back to School
1710,90728.0,2150,Big Trouble in Little China,3,1986,7.3,105297.0,99,"Action,Adventure,Comedy",Big Trouble in Little China
1711,90738.0,4535,Black Widow,3,1987,6.3,7315.0,102,"Crime,Drama,Thriller",Black Widow
1712,90756.0,2662,Blue Velvet,1,1986,7.8,152040.0,120,"Drama,Mystery,Thriller",Blue Velvet
1713,90793.0,6021,Captain EO,1,1986,6.5,3386.0,17,"Adventure,Fantasy,Musical",Captain EO
1714,90805.0,6711,Il caso Moro,0,1986,7.1,298.0,110,"Crime,Drama,History",Il caso Moro
1715,90830.0,6954,Children of a Lesser God,3,1986,7.2,12883.0,119,"Drama,Romance",Children of a Lesser God
1716,90848.0,1614,"Clan of the Cave Bear, The",3,1986,5.4,5479.0,98,"Adventure,Drama,Fantasy",The Clan of the Cave Bear
1717,90952.0,6819,Peking Opera Blues,3,1986,7.5,1829.0,104,"Action,Comedy",Peking Opera Blues
1718,90967.0,3203,Down by Law,1,1986,7.8,40784.0,107,"Comedy,Crime,Drama",Down by Law
1719,91042.0,211,Ferris Bueller&#39;s Day Off,3,1986,7.8,272890.0,103,Comedy,Ferris Bueller's Day Off
1720,91059.0,4576,Flight of the Navigator,3,1986,6.9,37771.0,90,"Adventure,Family,Sci-Fi",Flight of the Navigator
1721,91064.0,3002,"Fly, The",2,1986,7.5,134932.0,96,"Drama,Horror,Sci-Fi",The Fly
1722,91083.0,7056,From Beyond,3,1986,6.7,17590.0,85,"Horror,Sci-Fi",From Beyond
1723,91093.0,8123,"Fugitives, The",0,1986,7.1,4929.0,95,"Comedy,Crime",The Fugitives
1724,91149.0,3701,"Great Mouse Detective, The",1,1986,7.2,37821.0,74,"Adventure,Animation,Family",The Great Mouse Detective
1725,91167.0,1017,Hannah and Her Sisters,3,1986,8.0,58725.0,107,"Comedy,Drama",Hannah and Her Sisters
1726,91203.0,1604,Highlander,3,1986,7.2,107497.0,116,"Action,Adventure,Fantasy",Highlander
1727,91225.0,4632,Howard The Duck,3,1986,4.6,37353.0,110,"Action,Adventure,Comedy",Howard the Duck
1728,91251.0,6165,Come and See,0,1985,8.2,37630.0,142,"Drama,War",Come and See
1729,91306.0,1835,Jumpin&#39; Jack Flash,3,1986,5.8,16104.0,105,"Comedy,Romance,Thriller",Jumpin' Jack Flash
1730,91326.0,6935,"Karate Kid, Part II, The",1,1986,5.9,60944.0,113,"Action,Family,Romance",The Karate Kid Part II
1731,91341.0,1397,Kin-Dza-Dza,0,1986,8.2,9669.0,135,"Comedy,Drama,Sci-Fi",Kin-dza-dza!
1732,91369.0,253,Labyrinth,3,1986,7.4,106157.0,101,"Adventure,Family,Fantasy",Labyrinth
1733,91419.0,2061,Little Shop of Horrors,1,1986,6.9,55086.0,94,"Comedy,Family,Musical",Little Shop of Horrors
1734,91472.0,7472,"Manhattan Project, The",2,1986,6.1,4795.0,117,"Sci-Fi,Thriller",The Manhattan Project
1735,91474.0,6298,Manhunter,1,1986,7.2,55900.0,120,"Crime,Horror,Mystery",Manhunter
1736,91495.0,7480,Matador,3,1986,7.0,9179.0,110,"Drama,Thriller",Matador
1737,91499.0,4684,Maximum Overdrive,2,1986,5.4,25776.0,98,"Action,Comedy,Horror",Maximum Overdrive
1738,91530.0,6979,"Mission, The",0,1986,7.5,49003.0,125,"Adventure,Drama,History",The Mission
1739,91541.0,2314,"Money Pit, The",2,1986,6.3,42661.0,91,Comedy,The Money Pit
1740,91578.0,4949,My Beautiful Laundrette,2,1985,6.9,12001.0,97,"Comedy,Drama,Romance",My Beautiful Laundrette
1741,91605.0,7333,"Name Of The Rose, The",0,1986,7.8,89675.0,130,"Crime,Drama,Mystery",The Name of the Rose
1742,91721.0,4581,"Parent Trap II, The",3,1986,6.3,1659.0,81,"Comedy,Family",The Parent Trap II
1743,91738.0,2070,Peggy Sue Got Married,3,1986,6.3,29153.0,103,"Comedy,Drama,Fantasy",Peggy Sue Got Married
1744,91763.0,3558,Platoon,0,1986,8.1,331238.0,120,"Drama,War",Platoon
1745,91777.0,577,Police Academy 3: Back in Training,1,1986,5.3,36611.0,83,Comedy,Police Academy 3: Back in Training
1746,91790.0,4315,Pretty in Pink,3,1986,6.8,62721.0,96,"Comedy,Drama,Romance",Pretty in Pink
1747,91794.0,3398,Project A-ko,3,1986,7.1,987.0,86,"Animation,Comedy,Sci-Fi",Project A-Ko
1748,91867.0,1561,A Room with a View,3,1985,7.4,33544.0,117,"Drama,Romance",A Room with a View
1749,91869.0,6221,Rosa Luxemburg,3,1986,7.0,931.0,123,"Biography,Crime,Drama",Rosa Luxemburg
1750,91877.0,4614,Ruthless People,3,1986,6.9,23033.0,93,"Comedy,Crime",Ruthless People
1751,91949.0,2,Short Circuit,3,1986,6.6,48652.0,98,"Comedy,Family,Sci-Fi",Short Circuit
1752,91993.0,2658,SpaceCamp,3,1986,5.6,11744.0,107,"Adventure,Family,Sci-Fi",SpaceCamp
1753,92005.0,898,Stand By Me,0,1986,8.1,313595.0,89,"Adventure,Drama",Stand by Me
1754,92007.0,2648,Star Trek IV:  The Voyage Home,3,1986,7.3,68499.0,119,"Adventure,Comedy,Sci-Fi",Star Trek IV: The Voyage Home
1755,92048.0,5795,Tampopo,1,1985,7.9,11600.0,114,Comedy,Tampopo
1756,92067.0,484,Tenk&ucirc; no shiro Rapyuta,3,1986,8.1,117299.0,125,"Adventure,Animation,Family",Castle in the Sky
1757,92086.0,6202,!Three Amigos!,2,1986,6.4,59075.0,104,"Comedy,Western",¡Three Amigos!
1758,92099.0,1703,Top Gun,2,1986,6.9,244383.0,110,"Action,Drama,Romance",Top Gun
1759,92106.0,3850,"Transformers: The Movie, The",0,1986,7.3,34188.0,84,"Action,Adventure,Animation",The Transformers: The Movie
1760,92513.0,7507,Adventures in Babysitting,3,1987,6.9,31911.0,102,"Action,Adventure,Comedy",Adventures in Babysitting
1761,92563.0,2471,Angel Heart,1,1987,7.3,69280.0,113,"Horror,Mystery,Thriller",Angel Heart
1762,92581.0,1862,Around the World in Eighty Ways,3,1987,6.2,65.0,91,Comedy,Around the World in Eighty Ways
1763,92593.0,6062,Au Revoir Les Enfants,1,1987,8.0,26715.0,104,"Drama,War",Au Revoir les Enfants
1764,92603.0,815,Babette&#39;s Feast,3,1987,7.8,15413.0,103,Drama,Babette's Feast
1765,92605.0,2523,Baby Boom,3,1987,6.2,11805.0,110,"Comedy,Drama,Romance",Baby Boom
1766,92610.0,7049,Bad Taste,0,1987,6.7,39470.0,91,"Comedy,Horror,Sci-Fi",Bad Taste
1767,92644.0,1849,Beverly Hills Cop II,1,1987,6.5,93395.0,100,"Action,Comedy,Crime",Beverly Hills Cop II
1768,92675.0,1158,Bloodsport,1,1988,6.8,65433.0,92,"Action,Biography,Drama",Bloodsport
1769,92693.0,7590,El bosque animado,3,1987,7.6,875.0,107,"Comedy,Fantasy",El bosque animado
1770,92699.0,5310,Broadcast News,3,1987,7.2,23399.0,133,"Comedy,Drama,Romance",Broadcast News
1771,92752.0,3781,"Chipmunk Adventure, The",3,1987,7.2,4514.0,77,"Adventure,Animation,Comedy",The Chipmunk Adventure
1772,92796.0,6824,Creepshow 2,3,1987,6.0,18103.0,92,"Comedy,Fantasy,Horror",Creepshow 2
1773,92890.0,321,Dirty Dancing,3,1987,6.9,161553.0,100,"Drama,Music,Romance",Dirty Dancing
1774,92925.0,4620,Dragnet,3,1987,5.9,28074.0,106,"Comedy,Crime",Dragnet
1775,92965.0,5373,Empire of the Sun,1,1987,7.8,100001.0,153,"Drama,History,War",Empire of the Sun
1776,92972.0,7918,Epidemic,1,1987,6.2,4172.0,106,"Drama,Horror",Epidemic
1777,92991.0,3916,Evil Dead II,3,1987,7.8,127492.0,84,"Comedy,Horror",Evil Dead II
1778,93010.0,4737,Fatal Attraction,3,1987,6.9,62583.0,119,"Drama,Thriller",Fatal Attraction
1779,93011.0,2710,Fatal Beauty,2,1987,5.3,2737.0,104,"Action,Comedy,Crime",Fatal Beauty
1780,93058.0,720,Full Metal Jacket,0,1987,8.3,563650.0,116,"Drama,War",Full Metal Jacket
1781,93075.0,4412,"Gate, The",2,1987,6.0,11943.0,85,"Fantasy,Horror",The Gate
1782,93105.0,134,"Good Morning, Vietnam",1,1987,7.3,110232.0,121,"Biography,Comedy,Drama","Good Morning, Vietnam"
1783,93144.0,5290,Hansel and Gretel,3,1987,7.0,809.0,84,"Family,Fantasy,Musical",Hansel and Gretel
1784,93146.0,2365,Hard Ticket to Hawaii,3,1987,4.6,2619.0,96,"Action,Thriller",Hard Ticket to Hawaii
1785,93171.0,4815,Hell Comes to Frogtown,3,1988,5.5,3793.0,86,"Action,Comedy,Sci-Fi",Hell Comes to Frogtown
1786,93177.0,3582,Hellraiser,3,1987,7.0,86334.0,94,"Horror,Thriller",Hellraiser
1787,93191.0,2243,Wings of Desire,0,1987,8.1,53489.0,128,"Drama,Fantasy,Romance",Wings of Desire
1788,93209.0,7035,Hope and Glory,3,1987,7.4,10658.0,113,"Comedy,Drama,Romance",Hope and Glory
1789,93220.0,5592,House II: The Second Story,3,1987,5.4,8592.0,88,"Comedy,Fantasy,Horror",House II: The Second Story
1790,93223.0,2029,House of Games,3,1987,7.3,17861.0,102,"Crime,Thriller",House of Games
1791,93225.0,1181,Housekeeping,3,1987,7.3,1704.0,116,"Comedy,Drama",Housekeeping
1792,93239.0,2218,I&#39;ve Heard the Mermaids Singing,3,1987,6.9,1272.0,81,"Comedy,Drama",I've Heard the Mermaids Singing
1793,93300.0,6920,Jaws: The Revenge,3,1987,2.9,34413.0,89,"Adventure,Horror,Thriller",Jaws: The Revenge
1794,93389.0,3249,"Last Emperor, The",3,1987,7.8,79372.0,163,"Biography,Drama,History",The Last Emperor
1795,93409.0,1113,Lethal Weapon,1,1987,7.6,209878.0,110,"Action,Crime,Thriller",Lethal Weapon
1796,93412.0,7661,La ley del deseo,3,1987,7.2,8739.0,102,"Comedy,Drama,Thriller",Law of Desire
1797,93415.0,4811,Light of Day,3,1987,5.5,2152.0,107,"Drama,Music",Light of Day
1798,93437.0,3003,"Lost Boys, The",1,1987,7.3,103930.0,97,"Comedy,Horror",The Lost Boys
1799,93512.0,2644,Maurice,2,1987,7.7,12622.0,140,"Drama,Romance",Maurice
1800,93565.0,2744,Moonstruck,3,1987,7.1,40201.0,102,"Comedy,Drama,Romance",Moonstruck
1801,93615.0,3898,Ngati,3,1987,7.3,72.0,92,Drama,Ngati
1802,93617.0,3602,Nice Girls Don&#39;t Explode,3,1987,5.7,360.0,92,"Comedy,Romance,Sci-Fi",Nice Girls Don't Explode
1803,93629.0,5767,A Nightmare on Elm Street 3: Dream Warriors,3,1987,6.6,57846.0,96,"Action,Fantasy,Horror",A Nightmare on Elm Street 3: Dream Warriors
1804,93690.0,4228,Outrageous Fortune,3,1987,6.1,6279.0,99,Comedy,Outrageous Fortune
1805,93693.0,1203,Overboard,3,1987,6.8,42367.0,106,"Comedy,Romance",Overboard
1806,93748.0,2927,"Planes, Trains &amp; Automobiles",1,1987,7.6,102888.0,93,Comedy,"Planes, Trains & Automobiles"
1807,93756.0,579,Police Academy 4: Citizens on Patrol,1,1987,4.8,35004.0,88,"Comedy,Crime",Police Academy 4: Citizens on Patrol
1808,93773.0,1928,Predator,0,1987,7.8,322067.0,107,"Action,Sci-Fi,Thriller",Predator
1809,93777.0,3611,Prince of Darkness,3,1987,6.7,29233.0,102,Horror,Prince of Darkness
1810,93779.0,322,"Princess Bride, The",2,1987,8.1,335328.0,98,"Adventure,Family,Fantasy",The Princess Bride
1811,93818.0,2437,Radio Days,1,1987,7.6,27257.0,88,Comedy,Radio Days
1812,93822.0,3635,Raising Arizona,3,1987,7.4,110421.0,94,"Comedy,Crime",Raising Arizona
1813,93840.0,7423,Remando al viento [Rowing with the Wind],2,1988,6.0,769.0,126,"Drama,Horror,Mystery",Rowing with the Wind
1814,93870.0,547,RoboCop,1,1987,7.5,202391.0,102,"Action,Crime,Sci-Fi",RoboCop
1815,93940.0,1657,September,3,1987,6.6,7899.0,83,Drama,September
1816,94012.0,1078,Spaceballs,3,1987,7.1,150754.0,96,"Adventure,Comedy,Sci-Fi",Spaceballs
1817,94074.0,4297,Superman IV: The Quest for Peace,3,1987,3.7,36924.0,90,"Action,Adventure,Family",Superman IV: The Quest for Peace
1818,94089.0,5017,Swimming to Cambodia,0,1987,7.7,1800.0,85,"Comedy,Drama",Swimming to Cambodia
1819,94137.0,7002,3 Men and a Baby,1,1987,5.9,40685.0,102,"Comedy,Drama,Family",3 Men and a Baby
1820,94286.0,5789,Waiting for the Moon,3,1987,6.5,147.0,88,"Comedy,Drama,Romance",Waiting for the Moon
1821,94315.0,1792,"Whales Of August, The",3,1987,7.5,3655.0,90,Drama,The Whales of August
1822,94332.0,2250,"Witches of Eastwick, The",3,1987,6.5,53343.0,118,"Comedy,Fantasy,Horror",The Witches of Eastwick
1823,94336.0,1887,Withnail &amp; I,1,1987,7.8,34394.0,107,"Comedy,Drama",Withnail & I
1824,94606.0,7161,"Accidental Tourist, The",2,1988,6.8,13315.0,121,"Drama,Romance",The Accidental Tourist
1825,94608.0,2502,"Accused, The",3,1988,7.1,27082.0,111,Drama,The Accused
1826,94612.0,2663,Action Jackson,1,1988,5.2,8273.0,96,"Action,Comedy,Crime",Action Jackson
1827,94625.0,2244,Akira,1,1988,8.1,125354.0,124,"Action,Animation,Drama",Akira
1828,94631.0,2784,Alien Nation,1,1988,6.3,12508.0,91,"Action,Sci-Fi",Alien Nation
1829,94663.0,5383,Another Woman,3,1988,7.4,11206.0,81,Drama,Another Woman
1830,94668.0,4374,Appleseed,3,1988,6.4,2004.0,71,"Action,Animation,Crime",Appleseed
1831,94715.0,2493,Beaches,3,1988,6.8,20150.0,123,"Comedy,Drama,Music",Beaches
1832,94721.0,647,Beetle Juice,3,1988,7.5,215106.0,92,"Comedy,Fantasy",Beetlejuice
1833,94737.0,5324,Big,1,1988,7.3,168650.0,104,"Comedy,Drama,Family",Big
1834,94739.0,2505,Big Business,3,1988,6.3,10033.0,97,Comedy,Big Business
1835,94824.0,5569,Caddyshack II,3,1988,3.7,13173.0,98,"Comedy,Sport",Caddyshack II
1836,94862.0,4705,Child&#39;s Play,3,1988,6.6,70750.0,87,"Horror,Thriller",Child's Play
1837,94898.0,256,Coming to America,3,1988,7.0,135529.0,116,"Comedy,Romance",Coming to America
